pair_id,image_id_a,image_id_b,constraint_type,support_count,sources,review_batches,notes,had_conflict
15358_15454,15358,15454,cannot-link,1,user_manual_review_split_cluster_20260419,texas_cluster_review_boards_v1,user_marked_cluster_43_all_split,False
15358_15464,15358,15464,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=135|candidate_chip=94|rank=2,False
15358_15469,15358,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=94|candidate_chip=274|rank=4,False
15359_15377,15359,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=239|rank=3,False
15359_15384,15359,15384,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=62|rank=2,False
15359_15424,15359,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=248|rank=7,False
15359_15427,15359,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=121|rank=7,False
15359_15443,15359,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=10|rank=4,False
15359_15451,15359,15451,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=240|rank=1,False
15359_15469,15359,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=274|rank=10,False
15359_15476,15359,15476,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=112|candidate_chip=248|rank=8,False
15360_15367,15360,15367,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=101|rank=9,False
15360_15378,15360,15378,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=230|candidate_chip=188|rank=1,False
15360_15408,15360,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=183|rank=10,False
15360_15455,15360,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=143|rank=1,False
15360_15458,15360,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=51|rank=7,False
15360_15469,15360,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=274|rank=8,False
15361_15363,15361,15363,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=38|rank=5,False
15361_15373,15361,15373,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=97|candidate_chip=38|rank=5,False
15361_15375,15361,15375,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=38|rank=2,False
15361_15392,15361,15392,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=38|candidate_chip=259|rank=10,False
15361_15397,15361,15397,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=38|rank=4,False
15361_15427,15361,15427,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=121|candidate_chip=38|rank=5 || query_chip=38|candidate_chip=121|rank=4,False
15361_15435,15361,15435,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=38|candidate_chip=120|rank=7,False
15361_15442,15361,15442,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=38|candidate_chip=181|rank=8,False
15362_15384,15362,15384,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=split:4|xgb_prob=0.539115|ambiguity=0.488348,False
15362_15406,15362,15406,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=110|candidate_chip=43|rank=7 || query_chip=43|candidate_chip=110|rank=4,False
15362_15455,15362,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=143|candidate_chip=43|rank=7,False
15362_15458,15362,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=43|candidate_chip=51|rank=5,False
15363_15385,15363,15385,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=117|rank=2,False
15363_15387,15363,15387,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=214|rank=10,False
15363_15457,15363,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=265|rank=7,False
15364_15393,15364,15393,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=184|rank=5,False
15364_15398,15364,15398,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=184|rank=8,False
15364_15405,15364,15405,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=150|candidate_chip=184|rank=1,False
15365_15379,15365,15379,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=205|rank=10,False
15365_15386,15365,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=48|rank=5,False
15365_15407,15365,15407,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=268|rank=6,False
15365_15418,15365,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=72|rank=4,False
15366_15423,15366,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=56|rank=7,False
15366_15454,15366,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=206|rank=6,False
15366_15457,15366,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=265|rank=4,False
15366_15458,15366,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=51|rank=9,False
15366_15461,15366,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=222|rank=5,False
15367_15376,15367,15376,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=101|rank=5,False
15367_15428,15367,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=101|rank=4,False
15367_15438,15367,15438,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=245|candidate_chip=101|rank=4,False
15368_15386,15368,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=48|candidate_chip=119|rank=6,False
15369_15409,15369,15409,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=213|candidate_chip=61|rank=10,False
15369_15454,15369,15454,cannot-link,1,user_manual_review_split_cluster_20260419,texas_cluster_review_boards_v1,user_marked_cluster_43_all_split,False
15369_15462,15369,15462,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=213|candidate_chip=65|rank=4,False
15370_15392,15370,15392,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=179|candidate_chip=259|rank=4,False
15370_15405,15370,15405,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=150|candidate_chip=179|rank=10,False
15370_15464,15370,15464,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=135|candidate_chip=179|rank=8,False
15370_15465,15370,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=179|candidate_chip=180|rank=5,False
15370_15472,15370,15472,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=179|candidate_chip=67|rank=2,False
15371_15382,15371,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=256|rank=3,False
15371_15409,15371,15409,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=61|rank=2,False
15371_15411,15371,15411,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=169|rank=1,False
15371_15416,15371,15416,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=202|rank=6,False
15371_15425,15371,15425,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=73|rank=8,False
15373_15385,15373,15385,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=97|candidate_chip=117|rank=9,False
15373_15386,15373,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=97|candidate_chip=48|rank=7,False
15373_15418,15373,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=97|candidate_chip=72|rank=8,False
15373_15427,15373,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=97|candidate_chip=121|rank=10,False
15374_15387,15374,15387,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=214|rank=1,False
15374_15394,15374,15394,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=71|rank=6 || query_chip=71|candidate_chip=193|rank=4,False
15374_15410,15374,15410,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=170|rank=4,False
15374_15457,15374,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=265|rank=9,False
15374_15477,15374,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=193|rank=7,False
15375_15392,15375,15392,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=259|rank=7,False
15375_15415,15375,15415,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=156|candidate_chip=262|rank=6,False
15375_15423,15375,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=56|rank=3,False
15375_15427,15375,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=121|rank=9,False
15375_15430,15375,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=198|rank=10,False
15376_15377,15376,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=239|rank=9,False
15376_15429,15376,15429,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=28|rank=4,False
15376_15430,15376,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=198|rank=7,False
15376_15438,15376,15438,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=245|rank=2 || query_chip=245|candidate_chip=192|rank=1,False
15376_15440,15376,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=270|rank=3,False
15376_15479,15376,15479,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=133|rank=10,False
15377_15381,15377,15381,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=96|candidate_chip=239|rank=6,False
15377_15413,15377,15413,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=124|candidate_chip=239|rank=3 || query_chip=239|candidate_chip=124|rank=4,False
15377_15424,15377,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=239|rank=1,False
15377_15443,15377,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=239|candidate_chip=10|rank=2,False
15377_15453,15377,15453,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=165|candidate_chip=239|rank=4,False
15377_15480,15377,15480,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=239|candidate_chip=99|rank=5,False
15378_15381,15378,15381,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=230|candidate_chip=96|rank=3,False
15378_15393,15378,15393,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=230|rank=4 || query_chip=230|candidate_chip=187|rank=8,False
15378_15412,15378,15412,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=182|candidate_chip=230|rank=9,False
15378_15422,15378,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=230|rank=9,False
15378_15455,15378,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=230|candidate_chip=143|rank=4,False
15378_15456,15378,15456,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=30|candidate_chip=230|rank=6 || query_chip=230|candidate_chip=30|rank=2,False
15378_15464,15378,15464,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=135|candidate_chip=230|rank=4 || query_chip=230|candidate_chip=135|rank=9,False
15378_15476,15378,15476,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=230|candidate_chip=112|rank=7,False
15380_15391,15380,15391,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=74|rank=6,False
15380_15448,15380,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=14|candidate_chip=74|rank=7,False
15380_15462,15380,15462,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=65|rank=9,False
15380_15474,15380,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=102|rank=1,False
15381_15382,15381,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=96|rank=7,False
15381_15408,15381,15408,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=96|candidate_chip=183|rank=3 || query_chip=183|candidate_chip=96|rank=5,False
15381_15443,15381,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=96|candidate_chip=10|rank=2,False
15382_15412,15382,15412,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=182|candidate_chip=256|rank=1 || query_chip=256|candidate_chip=182|rank=3,False
15382_15422,15382,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=256|rank=3,False
15382_15425,15382,15425,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=73|rank=1,False
15382_15426,15382,15426,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=152|candidate_chip=256|rank=7,False
15382_15430,15382,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=198|rank=6,False
15385_15397,15385,15397,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=117|rank=9,False
15385_15418,15385,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=72|candidate_chip=117|rank=4,False
15385_15427,15385,15427,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=121|candidate_chip=117|rank=7 || query_chip=117|candidate_chip=121|rank=9,False
15385_15428,15385,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=117|rank=10,False
15385_15429,15385,15429,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=28|rank=3 || query_chip=28|candidate_chip=117|rank=2,False
15385_15430,15385,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=198|candidate_chip=117|rank=10,False
15385_15435,15385,15435,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=120|rank=2,False
15385_15444,15385,15444,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=98|rank=4,False
15385_15454,15385,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=206|rank=5,False
15385_15469,15385,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=274|candidate_chip=117|rank=3,False
15385_15470,15385,15470,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=157|candidate_chip=117|rank=1 || query_chip=117|candidate_chip=157|rank=1,False
15386_15395,15386,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=147|candidate_chip=48|rank=2,False
15386_15401,15386,15401,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=269|candidate_chip=48|rank=2,False
15386_15406,15386,15406,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=48|candidate_chip=110|rank=4 || query_chip=110|candidate_chip=48|rank=4,False
15386_15407,15386,15407,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=48|candidate_chip=268|rank=5,False
15386_15418,15386,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=72|candidate_chip=48|rank=9,False
15386_15455,15386,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=143|candidate_chip=48|rank=6,False
15386_15457,15386,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=265|candidate_chip=48|rank=6,False
15386_15458,15386,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=51|candidate_chip=48|rank=10,False
15387_15391,15387,15391,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=214|rank=1,False
15387_15475,15387,15475,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_001:15387|xgb_prob=0.209553|ambiguity=0.209553,False
15388_15394,15388,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=140|rank=9,False
15388_15455,15388,15455,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=143|candidate_chip=140|rank=9 || query_chip=140|candidate_chip=143|rank=7,False
15388_15482,15388,15482,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=140|candidate_chip=164|rank=3 || query_chip=164|candidate_chip=140|rank=7,False
15389_15403,15389,15403,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=199|candidate_chip=228|rank=9,False
15389_15459,15389,15459,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=68|candidate_chip=228|rank=10,False
15389_15460,15389,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=127|candidate_chip=228|rank=6,False
15390_15408,15390,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=144|candidate_chip=183|rank=3,False
15390_15423,15390,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=144|candidate_chip=56|rank=6,False
15390_15426,15390,15426,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=152|candidate_chip=144|rank=2 || query_chip=144|candidate_chip=152|rank=2,False
15390_15427,15390,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=144|candidate_chip=121|rank=4,False
15390_15454,15390,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=144|candidate_chip=206|rank=10,False
15390_15463,15390,15463,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=160|candidate_chip=144|rank=10,False
15391_15410,15391,15410,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=170|rank=2,False
15391_15417,15391,15417,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=146|rank=4 || query_chip=146|candidate_chip=137|rank=7,False
15391_15433,15391,15433,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=232|candidate_chip=137|rank=6,False
15391_15462,15391,15462,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=65|rank=5,False
15391_15474,15391,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=102|rank=10,False
15392_15397,15392,15397,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=259|rank=10,False
15392_15400,15392,15400,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=259|rank=7,False
15392_15423,15392,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=56|candidate_chip=259|rank=5,False
15392_15426,15392,15426,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=152|candidate_chip=259|rank=9,False
15392_15427,15392,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=121|candidate_chip=259|rank=8,False
15392_15433,15392,15433,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=232|candidate_chip=259|rank=9,False
15392_15472,15392,15472,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=67|candidate_chip=259|rank=2,False
15393_15440,15393,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=270|rank=9,False
15394_15409,15394,15409,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=61|rank=6,False
15394_15455,15394,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=143|rank=7,False
15395_15458,15395,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=147|candidate_chip=51|rank=4,False
15395_15477,15395,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=147|rank=3,False
15395_15479,15395,15479,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=147|candidate_chip=133|rank=6,False
15397_15427,15397,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=121|rank=3,False
15398_15417,15398,15417,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=146|rank=3,False
15398_15418,15398,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=72|rank=9,False
15398_15433,15398,15433,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=232|rank=7,False
15398_15467,15398,15467,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=116|rank=6,False
15400_15408,15400,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=183|rank=6,False
15400_15423,15400,15423,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=56|rank=2 || query_chip=56|candidate_chip=254|rank=7,False
15400_15427,15400,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=121|rank=3,False
15400_15429,15400,15429,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=28|rank=9,False
15400_15454,15400,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=206|rank=4,False
15400_15457,15400,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=265|rank=8,False
15401_15407,15401,15407,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=269|candidate_chip=268|rank=3,False
15401_15457,15401,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=269|candidate_chip=265|rank=7,False
15401_15461,15401,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=269|candidate_chip=222|rank=6,False
15402_15482,15402,15482,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=158|candidate_chip=164|rank=10,False
15403_15408,15403,15408,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=183|candidate_chip=199|rank=6 || query_chip=199|candidate_chip=183|rank=3,False
15403_15416,15403,15416,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=202|candidate_chip=199|rank=1 || query_chip=199|candidate_chip=202|rank=10,False
15403_15440,15403,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=199|candidate_chip=270|rank=8,False
15403_15448,15403,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=14|candidate_chip=199|rank=8,False
15403_15454,15403,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=199|candidate_chip=206|rank=6,False
15403_15459,15403,15459,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=68|candidate_chip=199|rank=5,False
15403_15460,15403,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=127|candidate_chip=199|rank=9,False
15403_15463,15403,15463,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=160|candidate_chip=199|rank=3,False
15404_15411,15404,15411,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=169|candidate_chip=69|rank=8,False
15404_15461,15404,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=222|candidate_chip=69|rank=6,False
15405_15475,15405,15475,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_001:15405|xgb_prob=0.420469|ambiguity=0.420469,False
15406_15458,15406,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=110|candidate_chip=51|rank=3,False
15406_15482,15406,15482,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=164|candidate_chip=110|rank=2,False
15407_15457,15407,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=265|candidate_chip=268|rank=3,False
15408_15411,15408,15411,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=169|candidate_chip=183|rank=7,False
15408_15429,15408,15429,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=183|candidate_chip=28|rank=7,False
15408_15444,15408,15444,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=183|candidate_chip=98|rank=8,False
15408_15454,15408,15454,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=206|candidate_chip=183|rank=3 || query_chip=183|candidate_chip=206|rank=2,False
15408_15465,15408,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=183|candidate_chip=180|rank=10,False
15408_15469,15408,15469,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=274|candidate_chip=183|rank=9 || query_chip=183|candidate_chip=274|rank=9,False
